benchmark             pass                 MDE                  DV                      MEE                  EV                      delta                    delta %
aha-compress          forwprop             0.169288503730375    1.970177702651774e-05   0.1711118203716875   2.2962244250398554e-05  0.0018233166413125224    1.0770469353409315%
sglib-arrayquicksort  forwprop             0.10321382781739998  1.0648650419732669e-05  0.10432561064988748  1.671505469920836e-05   0.0011117828324875012    1.0771646164062474%
sha                   copyprop             0.6871267386779999   0.0005484402976483075   0.6945473651698749   0.0005514938298037911   0.007420626491875026     1.0799501859223188%
sglib-queue           forwprop             0.19632239874487498  5.089898944314813e-05   0.1984440661164375   7.631826868923313e-05   0.0021216673715625245    1.0807057091430892%
2dfir                 ehcleanup            0.24210341049843748  6.605837873601387e-05   0.24472656315462502  3.3962311936003054e-05  0.0026231526561875385    1.0834843882566736%
nettle-md5            einline              0.240740384369375    2.7970995027168995e-05  0.24335665045118748  2.6299906089328252e-05  0.0026162660818124794    1.0867582888786393%
sglib-listinsertsort  copyprop             0.20759265842718752  7.329603441877833e-05   0.209850254488125    0.0001517600364318952   0.002257596060937478     1.0875124766174342%
dijkstra              forwprop             0.202718388677625    1.7956477114072723e-05  0.20492383687725002  2.2465135978158017e-05  0.0022054481996250097    1.0879369227486542%
fasta                 einline              0.38954041231856257  0.01928898034179976     0.3938003064839375   0.02018781932070184     0.004259894165374922     1.0935692499835472%
lms                   ehcleanup            0.19721179211437498  3.861619381208779e-05   0.19937109915925     2.3182281759656933e-05  0.0021593070448750196    1.0949178148651006%
st                    forwprop             0.3374293569198125   0.0001896601450557053   0.34113795486231246  0.0001837683669980556   0.003708597942499947     1.099073885080268%
strstr                ccp                  0.22877852254799996  6.343233475261732e-05   0.231298073608875    5.808384279046332e-05   0.002519551060875036     1.1013057662991113%
prime                 ehcleanup            0.2240559518256875   3.958570934983755e-05   0.22653074195637507  1.8295242677280123e-05  0.0024747901306875764    1.1045411248940755%
nettle-arcfour        forwprop             0.1978916286096875   2.4412345883737456e-05  0.20007771622837503  3.0465127144245125e-05  0.002186087618687521     1.1046892857702746%
dtoa                  profile_estimate     0.180063613087125    6.175465792845808e-05   0.18205751508083332  0.00012488065419816692  0.0019939019937083025    1.1073319920241405%
sglib-arrayquicksort  fre                  0.10319663405795623  1.4805251386649263e-05  0.10434280440933122  1.2517042848154618e-05  0.0011461703513749866    1.11066641062274%
cnt                   forwprop             0.1814191256825625   2.674500921182717e-05   0.1834424720128125   2.1522582914431972e-05  0.002023346330250003     1.1152883262100748%
bubblesort            ehcleanup            0.3408512422993125   7.808297485488225e-05   0.3446556218646875   4.903500862290184e-05   0.0038043795653749934    1.1161407362670677%
duff                  copyrename           0.3869509767793125   0.00027339996942327594  0.3912704566940625   0.00011373663418487578  0.004319479914750013     1.116286086341505%
crc                   mergephi             0.2762586652303125   0.00018540710589671702  0.279347160694       0.0001977892086334477   0.0030884954636875017    1.1179723398405157%
sglib-queue           ehcleanup            0.19628272044343748  7.936286982662936e-05   0.198483744417875    4.767143678548747e-05   0.002201023974437527     1.121353917178763%
ctl-string            forwprop             0.291041354469625    6.932467019695975e-05   0.29431772430475     9.751305967805601e-05   0.003276369835125026     1.1257403062515536%
expint                whole-program        0.2056107058009375   3.585444666956322e-05   0.20793838911693752  2.37186292592932e-05    0.0023276833160000288    1.132082741962659%
jfdctint              ehcleanup            0.28875988775168754  5.778645231483986e-05   0.29204333315762504  5.6962860132139776e-05  0.0032834454059375018    1.137085012569691%
statemate             ehcleanup            0.283468219850625    4.082209780496768e-05   0.28671303063725007  2.9627686688667584e-05  0.0032448107866250853    1.144682387441864%
recursion             ehcleanup            0.5390748678272499   0.00955865167246626     0.545247276852375    0.009524849999439143    0.0061724090251250585    1.1450003317726636%
fac                   copyrename           0.37427619076131247  0.010456541595124085    0.37858437196925     0.00959051477757667     0.004308181207937523     1.151070069184546%
edn                   forwprop             0.29294925491943746  5.8913345626494936e-05  0.296322140544       0.00010362693958834028  0.0033728856245625605    1.1513549080335164%
minver                ehcleanup            0.299278332949625    0.0001246331701012751   0.30277320260987506  4.1631852011694224e-05  0.003494869660250033     1.1677656801297054%
sqrt                  ehcleanup            0.3645417451591875   0.00011116967143132123  0.36881537588925     5.848639239795288e-05   0.004273630730062483     1.172329585517368%
sha                   forwprop             0.6868089463853749   0.0004578284711556894   0.6948651574624999   0.0006368593419565293   0.008056211077124953     1.1729915749531512%
st                    profile_estimate     0.33631954559500005  0.00017833767721623728  0.34027169265641666  0.0001899729013702299   0.003952147061416611     1.1751166749540727%
bs                    forwprop             0.38227271992143746  0.0008955544980170079   0.38676510309618745  0.0007279716940298987   0.004492383174749981     1.1751775475041037%
newlib-exp            einline              0.2367407135795      3.5567160653090705e-05  0.2395354497148125   2.670866587143526e-05   0.0027947361353125033    1.18050507369701%
mergesort             copyrename           0.2930890803185      0.00017237700242821492  0.29654996348031254  0.0001552531268393182   0.0034608831618125335    1.1808297866476603%
sglib-queue           einline              0.19622213388631252  8.358263263760521e-05   0.198544330975       4.315935782375962e-05   0.002322197088687472     1.1834531827244883%
2dfir                 forwprop             0.2419771762270625   3.74359864531523e-05    0.24485279742599997  6.18442949270699e-05    0.0028756211989374725    1.1883853030168%
minver                einline              0.2992460315249375   0.00011256213107871641  0.30280550403456247  5.345983471177814e-05   0.0035594725096249613    1.1894802719642197%
ctl-vector            ehcleanup            0.116430701479125    0.00011213032278328843  0.11781938730187502  0.0001392664350038087   0.0013886858227500215    1.1927144688714262%
dtoa                  ehcleanup            0.18048157247325     0.00013458305632387527  0.1826365066915625   8.483304975199782e-05   0.002154934218312504     1.1939912694587682%
jfdctint              forwprop             0.28867646751350007  6.470540592779711e-05   0.2921267533958125   4.944472842002899e-05   0.0034502858823124427    1.1952085710454001%
recursion             cddce                0.5389402744640001   0.01003429672181205     0.545381870215625    0.009047394004677935    0.006441595751624951     1.1952336941289836%
sha                   fre                  0.6867240588482498   0.0005937619902235742   0.6949500449996249   0.0004994515235588196   0.008225986151375042     1.1978590301862126%
bubblesort            cddce                0.34070572701824997  8.4007972332411e-05     0.34480113714575     4.18838350200468e-05    0.004095410127500032     1.2020373603172982%
sqrt                  einline              0.3644874565844375   0.0001048204759114473   0.36886966446400005  6.433434723368545e-05   0.004382207879562561     1.2022931929201726%
ud                    einline              0.18338536932193752  3.552829944601802e-05   0.18559502272012496  1.7960861359354635e-05  0.0022096533981874333    1.204923493274064%
sglib-dllist          cddce                0.19815244036824997  3.975602037266485e-05   0.20054468912499998  3.049952409160822e-05   0.0023922487567500095    1.2072769592462311%
bubblesort            profile_estimate     0.339645620936875    9.366047583168675e-05   0.343789369130375    5.495256338337779e-05   0.0041437481934999965    1.2200210861161476%
sglib-rbtree          cddce                0.17464459582556252  2.5210884547388407e-05  0.1767814674355      2.3759114771511824e-05  0.002136871609937474     1.2235543847413473%
dijkstra              cddce                0.202580423035875    2.5669450088091903e-05  0.20506180251900002  1.4062433735848412e-05  0.002481379483125018     1.2248861197637%
nettle-md5            profile_estimate     0.239831409155875    3.992686194061478e-05   0.24278755349508338  2.3343544901064994e-05  0.0029561443392083775    1.232592657322492%
ctl-vector            whole-program        0.11640623151931251  9.408478616658908e-05   0.1178438572616875   0.0001572382012413974   0.0014376257423749927    1.2350075452244855%
ctl-string            ehcleanup            0.29088055306793753  0.0001204691215059097   0.29447852570643746  4.518951086997128e-05   0.0035979726384999244    1.236924435322972%
crc                   einline              0.27609031768581255  0.0001621654004597024   0.27951550823849997  0.0002198612468208615   0.0034251905526874182    1.2406050966934827%
cover                 cddce                0.2656227937866875   0.00020957281969437747  0.2689207329487501   0.00023274891121042527  0.0032979391620625575    1.2415874086133656%
bubblesort            einline              0.340628819679375    6.857865002237897e-05   0.344878044484625    5.6628609419080216e-05  0.004249224805250029     1.2474648531647186%
sha                   einline              0.6865547654460624   0.000638244301182331    0.6951193384018125   0.00045193717966579577  0.008564572955750083     1.2474711977544257%
sglib-arraybinsearch  ccp                  0.3478219442428751   0.00015102820347209482  0.3521858832983125   0.00016912077555400433  0.004363939055437416     1.254647421667619%
select                devirt               0.08441513375307501  0.0009447332753540859   0.08547438897026874  0.0013865139687471175   0.0010592552171937303    1.2548167255082323%
2dfir                 cddce                0.24189670270331248  5.799204912002533e-05   0.24493327094974998  4.07807392279335e-05    0.003036568246437499     1.2553160967067272%
crc32                 ehcleanup            0.33709489782331253  9.871547584324148e-05   0.34133542344043755  5.131578524652507e-05   0.004240525617125013     1.257961969910228%
fac                   forwprop             0.37407699480693746  0.009735890916178241    0.378783567923625    0.010309250040425284    0.00470657311668754      1.258182989605287%
qurt                  forwprop             0.29160447549975     5.614871376770827e-05   0.2952762468504375   3.674547579931443e-05   0.003671771350687525     1.2591615215763974%
duff                  fre                  0.3866551230988751   0.0002357205468806163   0.3915663103744999   0.00014850306807562491  0.004911187275624784     1.2701725600487905%
fac                   ehcleanup            0.374049960445875    0.009902299971609537    0.37881060228468744  0.010142567982212799    0.004760641838812418     1.2727288710678215%
sglib-arraybinsearch  ehcleanup            0.347788866702375    0.0002047843120290239   0.3522189608388126   0.0001150543896754085   0.004430094136437579     1.273788370065535%
sglib-arrayquicksort  cddce                0.10311123682389373  1.3299312234443107e-05  0.10442820164339374  1.3798614074265e-05     0.0013169648195000133    1.2772272548231485%
insertsort            einline              0.387593470606       0.00015757075787926135  0.3925554691719375   7.916611319209369e-05   0.0049619985659374866    1.2802069545133028%
sglib-listsort        cddce                0.16457380845400002  3.115887270899314e-05   0.16668896944018752  2.2422209810145067e-05  0.0021151609861874976    1.2852354855594812%
fdct                  mergephi             0.18035232973256254  1.8325511439175883e-05  0.1826744863976875   1.2259154185458672e-05  0.002322156665124947     1.2875667692058%
crc                   switchconv           0.2760201055668125   0.00018659828366045085  0.2795857203575      0.00019490480174632656  0.00356561479068751      1.2917953144628551%
nettle-md5            cddce                0.24048605959531244  3.9437443419968e-05     0.24361097522525002  1.327599130539051e-05   0.00312491562993758      1.2994165379881717%
stb_perlin            mergephi             0.23442895629212498  4.748571098546831e-05   0.23747535498731254  0.00010966331348470369  0.003046398695187552     1.2994976147022532%
levenshtein           fnsplit              0.471893413505625    0.0012420153561626369   0.478043057164625    0.0007712439337186165   0.006149643658999948     1.3031848894255955%
jfdctint              einline              0.28851739193100007  6.137000641209926e-05   0.2922858289783125   5.1555250543794855e-05  0.003768437047312445     1.3061386081757178%
crc                   copyrename           0.27599616999512505  0.00015566573701938393  0.2796096559291875   0.00022565405678200788  0.003613485934062466     1.30925220234987%
ctl-stack             einline              0.11711279981318748  1.2991646567487135e-05  0.1186507062224375   7.702016322379434e-06   0.0015379064092500144    1.3131838805862435%
sglib-arrayquicksort  copyprop             0.10309234904176873  1.3124676875129028e-05  0.10444708942551874  1.3919422675412445e-05  0.001354740383750011     1.3141037102580004%
strstr                fnsplit              0.228534891950125    6.684684538622191e-05   0.23154170420675002  5.323318154446727e-05   0.0030068122566250244    1.3156906724252964%
qurt                  cddce                0.29151626834906247  6.741516590600887e-05   0.295364454001125    2.4771488748475072e-05  0.003848185652062519     1.3200586278960904%
sha                   cddce                0.6862942948621249   0.0006392140920760093   0.6953798089857498   0.0004460635717181307   0.009085514123624905     1.3238510347008154%
statemate             cddce                0.28321494246987505  4.910090024042892e-05   0.28696630801800005  1.9458779488053672e-05  0.0037513655481249963    1.3245648394854803%
crc32                 forwprop             0.33697701188725     9.040571147194023e-05   0.34145330937650004  5.852945270968098e-05   0.004476297489250047     1.3283688000497147%
aha-compress          cddce                0.16907556445512498  2.5246758444779e-05     0.1713247596469375   1.6492251932731754e-05  0.0022491951918125197    1.3302899204038958%
duff                  copyprop             0.38652786785500004  0.00020510404168339375  0.39169356561837504  0.00017775174771216654  0.005165697763374999     1.336436048464384%
statemate             profile_estimate     0.28225646536862503  4.092678740275772e-05   0.286035345202375    3.342652326633363e-05   0.0037788798337499707    1.3388107262006486%
stb_perlin            profile_estimate     0.23360088994412503  0.000124856220493264    0.23673591087158333  6.515287158201923e-05   0.003135020927458293     1.3420415171398354%
ud                    cddce                0.1832565300740625   3.232709654926118e-05   0.18572386196799998  2.0519313037594335e-05  0.002467331893937469     1.3463814320506369%
newlib-exp            cddce                0.23654495519274996  4.036983780340911e-05   0.23973120810156254  2.065710470357302e-05   0.0031862529088125813    1.3469967711703028%
duff                  ealias               0.38649267835506246  0.0002459518293107304   0.39172875511831257  0.000136513524624505    0.005236076763250108     1.354767387971018%
fac                   fre                  0.373896687807625    0.010114202812528355    0.3789638749229375   0.00992905838153711     0.005067187115312455     1.3552372301087598%
strstr                copyrename           0.22848316909106248  7.335262757415153e-05   0.23159342706581248  4.638991417098796e-05   0.003110257974750008     1.3612634957415213%
slre                  ehcleanup            0.257782912244875    9.764669171311641e-05   0.2613070234719375   0.00016410755144217196  0.003524111227062532     1.3670848840883927%
slre                  profile_estimate     0.256909406683125    0.00025149701805134557  0.26042348825016665  9.526507760594082e-05   0.003514081567041638     1.3678290773431845%
insertsort            cddce                0.38741776904587505  0.00014342398142235904  0.39273117073206243  9.138712553677501e-05   0.00531340168618738      1.3714914778620306%
duff                  einline              0.3864491589279375   0.00024115270928211734  0.3917722745454375   0.00014082247931625108  0.005323115617499985     1.3774426711826806%
ctl-stack             fnsplit              0.117074927478       1.5070095741949997e-05  0.11868857855762499  5.496253183563133e-06   0.0016136510796249948    1.3783062816145857%
qurt                  profile_estimate     0.2904343785915      8.272606151564067e-05   0.29444235536962504  3.5904451503728536e-05  0.004007976778125033     1.3799939241222914%
sglib-arrayheapsort   cddce                0.0997941555213625   8.147567430302062e-05   0.10117792237772498  9.747840961685461e-05   0.0013837668563624755    1.3866211394175871%
janne_complex         cddce                0.3186943563524375   9.788637537150745e-05   0.32311400873493745  7.266696349264127e-05   0.004419652382499972     1.3867997014708258%
nettle-des            cddce                0.3634503216823125   0.00041250733807868245  0.36850929504875     0.00038762868163294664  0.005058973366437514     1.3919298084593528%
sglib-listinsertsort  cddce                0.20727700512925     0.00010545262346980646  0.21016590778606248  0.00011787063746823893  0.0028889026568124643    1.3937400605586012%
nettle-arcfour        cddce                0.1976044318321875   3.3309269942825745e-05  0.200364913005875    2.005285522718119e-05   0.00276048117368749      1.396973310817131%
sglib-dllist          fnsplit              0.197965100277125    4.429426382581977e-05   0.20073202921612496  2.4930325097491306e-05  0.002766928938999963     1.3976852157913835%
ctl-string            cddce                0.2906380260086875   8.617817755893401e-05   0.2947210527656875   7.749341460842256e-05   0.004083026757000008     1.404849466214707%
select                tailr                0.084351937635675    0.0009429506937532683   0.08553758508766875  0.0013881452232731263   0.001185647451993746     1.4055959889323273%
edn                   cddce                0.292573259119125    8.230056818121288e-05   0.2966981363443126   7.723264786749433e-05   0.004124877225187562     1.409861324171142%
prime                 cddce                0.22370866098143755  4.000529700897747e-05   0.22687803280062502  1.578481153157402e-05   0.003169371819187472     1.4167407758300667%
bs                    cddce                0.3818084188961875   0.0008822205848318246   0.38722940412143747  0.000736395967629161    0.005420985225249975     1.4198181488302706%
fdct                  forwprop             0.18022931717581253  1.5059106854523725e-05  0.1827974989544375   1.4883880865749748e-05  0.0025681817786249728    1.4249522879342256%
2dfir                 copyrename           0.241686226227125    5.353996637371054e-05   0.24514374742593747  4.377484537426677e-05   0.0034575211988124854    1.4305826412975948%
expint                einline              0.20530262671275     3.820758831174998e-05   0.208246468205125    1.9633171290363007e-05  0.0029438414923749767    1.4339034719189756%
sglib-queue           cddce                0.1959676990114375   5.9547867437603156e-05  0.19879876584987502  6.579554162376604e-05   0.002831066838437507     1.444659937693239%
lms                   cddce                0.196864232862875    3.4783007338947154e-05  0.19971865841074998  2.5156727809163056e-05  0.002854425547874989     1.4499462428318444%
duff                  cddce                0.386308130298125    0.00020905728089925686  0.39191330317525     0.00017127395937634592  0.005605172877125031     1.4509590758028723%
cnt                   cddce                0.18111670618662498  2.7082192773162575e-05  0.18374489150875     1.9684904571604748e-05  0.002628185322125026     1.4511004409592732%
fasta                 profile_estimate     0.387448181669375    0.01899494456548041     0.3930777519785416   0.019962713225842074    0.005629570309166609     1.4529866380868828%
minver                cddce                0.2988494947211875   9.920546178708815e-05   0.30320204083831254  6.346993698744709e-05   0.004352546117125045     1.456434156325332%
select                profile              0.0843295105184125   0.0009547502540278978   0.08556001220493124  0.0013762878632544398   0.0012305016865187396    1.4591590523344398%
sglib-hashtable       cddce                0.16543738847956252  6.15581927679534e-05    0.1678715260325      5.2965247088127945e-05  0.0024341375529374765    1.4713346090071895%
jfdctint              cddce                0.2882784164736875   8.657872288840405e-05   0.29252480443562506  2.4303497830833876e-05  0.004246387961937548     1.473016264582241%
crc32                 profile_estimate     0.33548256316012504  0.0001395215037467436   0.340459359789125    5.517668791637765e-05   0.004976796628999969     1.4834740089381504%
ctl-stack             copyprop             0.11701271202162498  8.88498962101139e-06    0.118750794014       1.1458927728265301e-05  0.001738081992375018     1.4853787783790575%
tarai                 cddce                0.246927663143       8.295504774939116e-05   0.2506262327435      3.0777547545148396e-05  0.0036985696004999957    1.4978352580764074%
ctl-stack             cddce                0.11699780096387499  9.85280925637846e-06    0.11876570507175     1.0435344934272608e-05  0.0017679041078750013    1.5110575526294472%
dijkstra              fnsplit              0.2022881315774375   2.8320812893321435e-05  0.20535409397743756  9.681534237850873e-06   0.0030659624000000663    1.5156412667870194%
st                    cddce                0.3367304568306251   0.0001960213117203966   0.34183685495149996  0.00017083567869615872  0.005106398120874878     1.516464583850634%
fasta                 ehcleanup            0.3887195833938751   0.019239363866221985    0.39462113540862503  0.020228538933408893    0.005901552014749956     1.5182029068934593%
sglib-arrayquicksort  fnsplit              0.10298402831217497  1.8048093381638055e-05  0.1045554101551125   8.657915828129787e-06   0.001571381842937522     1.5258500455761936%
sqrt                  cddce                0.36389482737743756  0.00011798028025300779  0.369462293671       4.488497754265565e-05   0.0055674662935624175    1.529965768869738%
levenshtein           copyrename           0.47132600054431245  0.0009655127223250758   0.47861047012593744  0.0010396156982479426   0.007284469581624986     1.545526784690955%
prime                 einline              0.22356181450175006  3.548863298933323e-05   0.22702487928031256  1.926259558734609e-05   0.003463064778562508     1.5490412735648103%
sglib-rbtree          fnsplit              0.17435254853468748  3.0240613562181603e-05  0.177073514726375    1.721608616261224e-05   0.0027209661916875183    1.5606116541199748%
fasta                 switchconv           0.38862807973156255  0.01838971530195489     0.3947126390709375   0.02107701760638448     0.006084559339374962     1.5656509801293195%
qurt                  fnsplit              0.2911500250189375   5.922025655239227e-05   0.29573069733125     2.9673584224733494e-05  0.004580672312312517     1.5733030804357901%
ludcmp                cddce                0.2982543083447501   6.604277408258695e-05   0.30294694953587503  3.1686215537974676e-05  0.004692641191124947     1.5733691215285832%
newlib-sqrt           profile_estimate     0.19326089981400002  3.712046385649273e-05   0.19633132376695836  2.5226366854454386e-05  0.00307042395295834      1.5887455537635427%
sglib-arraybinsearch  cddce                0.34724410669306255  0.00016992127635218825  0.352763720848125    0.00014413587529194105  0.005519614155062469     1.5895486917338497%
ndes                  fnsplit              0.214754598470875    0.00037202789497346     0.21818794151856252  0.00039779866844304515  0.003433343047687526     1.59872853579578%
strstr                cddce                0.22820876550937502  6.0341883135203005e-05  0.23186783064749997  5.741929700164542e-05   0.003659065138124945     1.6033850101934963%
dtoa                  eipa_sra             0.180113561007625    9.513412563004321e-05   0.1830045181571875   0.00012230123817630865  0.002890957149562501     1.605074672550677%
crc32                 cddce                0.33650756604012494  0.00011014517893752055  0.3419227552236251   3.3836900080991564e-05  0.0054151891835001464    1.6092325195607764%
expint                ehcleanup            0.20510158427456252  3.500552715953176e-05   0.20844751064331246  2.1486421491718373e-05  0.0033459263687499463    1.631350816028251%
statemate             fnsplit              0.2827709619063125   4.5721223826426494e-05  0.2874102885815626   1.886479802257499e-05   0.004639326675250077     1.640665874591174%
sglib-arraybinsearch  ealias               0.3471491898092501   0.00012610250073304913  0.3528586377319375   0.00018681776815848578  0.005709447922687405     1.6446669300379488%
ctl-string            fnsplit              0.2902851609139374   0.00011619820789394719  0.29507391786043746  4.413413862312994e-05   0.00478875694650005      1.6496733527208447%
prime                 fnsplit              0.223449454864       3.8524960373626354e-05  0.22713723891806253  1.5369236966318317e-05  0.0036877840540625317    1.650388476582796%
sglib-arrayheapsort   fnsplit              0.099646050577475    9.863152035194209e-05   0.1013260273216125   7.983855762229292e-05   0.0016799767441375013    1.6859441336626944%
aha-compress          fnsplit              0.16877196129143748  2.7785299266661957e-05  0.171628362810625    1.2300297442611901e-05  0.002856401519187507     1.6924621230507821%
sglib-arraybinsearch  fnsplit              0.347054147529875    9.574748653520992e-05   0.35295368001131255  0.00021599588213357546  0.005899532481437542     1.6998881942275879%
sglib-hashtable       fnsplit              0.1652379248646875   7.455980440359006e-05   0.168070989647375    3.884297921980668e-05   0.0028330647826874944    1.7145366507159157%
newlib-mod            fnsplit              0.18135971073181248  0.00012369227765722206  0.18447322820962503  0.00014788211147790593  0.0031135174778125496    1.7167635883675925%
nettle-md5            fnsplit              0.23998841926406247  3.018328074631075e-05   0.24410861555649999  1.868433008892082e-05   0.004120196292437511     1.7168312975569058%
select                eipa_sra             0.08422122937914998  0.0009677978886395596   0.08566829334419374  0.0013629309701262964   0.0014470639650437517    1.7181700810009672%
nbody                 fnsplit              0.301717238514       7.769597225757289e-05   0.3069027670978125   8.535378849853238e-05   0.005185528583812493     1.7186716308792809%
newlib-exp            fnsplit              0.23610627051812497  4.1144586422625375e-05  0.24016989277618753  1.6489919680460823e-05  0.00406362225806256      1.7210988294148724%
st                    fnsplit              0.336384954535375    0.00022816126724853637  0.34218235724675006  0.0001346772824058949   0.005797402711375077     1.7234429284694448%
dtoa                  copyrename           0.1800059505959375   0.00014243005268522397  0.183112128568875    7.431693332968488e-05   0.003106177972937496     1.7255973831165106%
ctl-vector            fnsplit              0.1161216619575625   0.00012393321946779415  0.11812842682343751  0.00012634425463258113  0.002006764865875005     1.7281572034409838%
sglib-listinsertsort  fnsplit              0.206932407458       0.0001127942977912487   0.2105105054573125   0.00010815188222298563  0.003578097999312496     1.7291143727879956%
lms                   fnsplit              0.196555189271       4.357660474376135e-05   0.20002770200262499  1.427747735744954e-05   0.0034725127316249937    1.7666858578011264%
minver                fnsplit              0.2983853576175      0.00011966711552422357  0.30366617794199996  3.823900026473704e-05   0.005280820324499946     1.7697987483921467%
ludcmp                fnsplit              0.2979614898904375   7.10163230670586e-05    0.3032397679901875   2.3598352767019057e-05  0.005278278099749956     1.7714631852897549%
cnt                   fnsplit              0.18082132790850003  3.4496048653040896e-05  0.184040269786875    1.0428793369634107e-05  0.003218941878374959     1.780178209953099%
sha                   fnsplit              0.6847409309720625   0.0007383380988722144   0.6969331728758125   0.00031168399385580916  0.012192241903750012     1.7805627431153894%
insertsort            fnsplit              0.38663125741768756  0.00016823239588579654  0.39351768236025     5.6343718534261976e-05  0.006886424942562419     1.7811350764955973%
2dfir                 fnsplit              0.241260429696625    7.189326649377304e-05   0.24556954395643746  2.1894071726800817e-05  0.004309114259812452     1.7860841354013108%
janne_complex         fnsplit              0.318058996394625    0.00012385863514665567  0.32374936869275     3.984296520595676e-05   0.005690372298125024     1.7890933325667717%
nettle-arcfour        fnsplit              0.19721094303662504  3.871587213294535e-05   0.2007584018014375   1.1998675768921884e-05  0.0035474587648124667    1.7988143610031062%
mergesort             profile_estimate     0.290891014771375    0.00023019888209021324  0.2961290242754167   0.00014062004352489817  0.005238009504041685     1.8006776552237216%
recursion             fnsplit              0.5373023846798749   0.009458116386152477    0.54701975999975     0.009595343285788196    0.009717375319875154     1.8085487049652258%
ud                    fnsplit              0.1828365958941875   3.732452602386374e-05   0.18614379614787502  1.2935298579978744e-05  0.0033072002536875256    1.8088283899146167%
jfdctint              profile_estimate     0.28648673625775     8.755860860563582e-05   0.2917065685202917   4.4830332314825874e-05  0.00521983226254169      1.8220153333191123%
expint                cddce                0.2049053798233125   3.7521729517247326e-05  0.20864371509456248  1.7487591221909338e-05  0.0037383352712499762    1.8244202638669118%
fft                   fnsplit              0.4474653976883125   0.0011679328130260696   0.45564845857718744  0.0010187898457549938   0.008183060888874938     1.8287583645908971%
bubblesort            fnsplit              0.33963467686912496  7.963852862921181e-05   0.34587218729487496  3.444839755049371e-05   0.0062375104257499925    1.8365352099054237%
newlib-mod            copyrename           0.1812498950466875   0.00011408849809248541  0.18458304389474997  0.00015673074962467117  0.0033331488480624616    1.8389797396593732%
cover                 fnsplit              0.26483425991006254  0.0002697677451270267   0.269709266825375    0.00016567969793368045  0.004875006915312452     1.8407765358484964%
sglib-arraybinsearch  forwprop             0.3467978713290001   0.00019727901277782927  0.35320995621218754  0.00011109883639780114  0.006412084883187452     1.848940092571802%
sglib-queue           fnsplit              0.1955737049688125   8.442310487988528e-05   0.19919275989250002  3.820957399643528e-05   0.003619054923687526     1.850481343729028%
slre                  mergephi             0.2571443669044375   0.00015956223125302107  0.261945568812375    9.652151599822746e-05   0.004801201907937536     1.8671231128783798%
sglib-listsort        fnsplit              0.16409550439868748  4.375448013994811e-05   0.1671672734955      7.180277372980698e-06   0.003071769096812532     1.871939824353349%
levenshtein           einline              0.4705529033209375   0.0010748889393706377   0.4793835673493124   0.0009169503451509584   0.008830664028374902     1.876657006269071%
lcdnum                fnsplit              0.4127505574275      0.00410459138275224     0.4205113716449374   0.004160791140260053    0.007760814217437406     1.8802674103718442%
select                cp                   0.08414992840456248  0.0009789634282531632   0.08573959431878125  0.0013515344739260793   0.0015896659142187741    1.8890876609855618%
tarai                 fnsplit              0.246442882820875    5.1601862705767856e-05  0.251111013065625    5.780432037959463e-05   0.004668130244749991     1.8942037162188947%
jfdctint              fnsplit              0.28767501616293756  6.418792282644941e-05   0.2931282047463751   4.045138855772434e-05   0.005453188583437518     1.8956072919272426%
select                cdtor                0.08414658266168751  0.0009622923754397713   0.08574294006165624  0.0013681941564836818   0.0015963573999687314    1.8971149504512956%
duff                  fnsplit              0.3854532160851875   0.0002516338993088482   0.39276821738818746  0.00011691532439052317  0.007315001302999946     1.8977663170887349%
newlib-sqrt           fnsplit              0.1937215867954375   3.9519518943309845e-05  0.19740584876199996  1.3015442006505471e-05  0.003684261966562463     1.9018334649782223%
stb_perlin            cddce                0.2337148219244375   8.612816227805811e-05   0.238189489355       6.529174026992898e-05   0.004474667430562518     1.9145843612816418%
sglib-hashtable       profile_estimate     0.16428910716587503  0.00011169381285859513  0.16744290728608333  4.016158181107227e-05   0.0031538001202083       1.9196647754765965%
dtoa                  fnsplit              0.179826867139375    0.00012659342700824762  0.18329121202543747  8.889844226531443e-05   0.0034643448860624537    1.9264890398037182%
fac                   fnsplit              0.37282566597543754  0.009902332989560687    0.380034896755125    0.010126903338812405    0.007209230779687437     1.9336734129678708%
select                forwprop             0.08413064602192499  0.0009494280452811244   0.08575887670141875  0.0013810036716038166   0.0016282306794937612    1.9353597725487972%
nettle-des            esra                 0.362458349275375    0.00021987270932965122  0.3695012674556875   0.0005674582517301099   0.007042918180312496     1.943097239832567%
crc32                 fnsplit              0.33593017336350006  9.961171240369278e-05   0.34250014790025     3.698887780391376e-05   0.006569974536749956     1.9557560045791962%
sqrt                  fnsplit              0.3630955715690625   0.00011388356056592618  0.370261549479375    3.812593270646682e-05   0.007165977910312482     1.9735789889548345%
mergesort             fnsplit              0.29193528930425     0.00016763431917307962  0.29770375449456254  0.00014863715495198434  0.005768465190312544     1.9759396693904818%
cover                 fre                  0.26463612017131255  0.00023228612678327648  0.26990740656412504  0.00020101690677838772  0.005271286392812491     1.9918998167748665%
edn                   fnsplit              0.29172836832206256  0.0001102692866922154   0.297543027141375    4.03062519900181e-05    0.005814658819312424     1.9931756560929141%
stb_perlin            fnsplit              0.23358406632499998  0.00011267452871689652  0.23832024495443752  3.7460712819995335e-05  0.004736178629437537     2.0276120302006384%
